id,match_id,competition_name,season_name,is_goal
dcc0c591-7ebd-4e42-8206-04bfefa94f33,3895302,1. Bundesliga,2023/2024,1
452ac1fc-6e97-459f-8819-62bc82078292,3895292,1. Bundesliga,2023/2024,0
345c34d9-2c2f-4cec-860e-3b3704ebc4f3,3895292,1. Bundesliga,2023/2024,0
6627cd42-a35b-4e4e-9fd3-05d3269bca36,3895292,1. Bundesliga,2023/2024,0
bcdb8320-5e4f-4c64-910a-f4ff7ace5e8b,3895292,1. Bundesliga,2023/2024,0
e8d3770b-03dd-4a04-b39d-36e92279706b,3895292,1. Bundesliga,2023/2024,0
8cdde037-021b-4025-bd4b-e2aacb438348,3895292,1. Bundesliga,2023/2024,0
2abb64b5-0dc3-4232-b9dd-6b8c90a4e0c2,3895292,1. Bundesliga,2023/2024,0
935e22db-fc36-4f7d-80de-91ae9a498112,3895292,1. Bundesliga,2023/2024,0
86664fda-a774-47a6-a129-60f81481d7e0,3895292,1. Bundesliga,2023/2024,0
d27222fa-f94e-4c78-9dcb-481abe654c5e,3895292,1. Bundesliga,2023/2024,0
0b766590-dff1-4670-baae-b960fab33f6d,3895292,1. Bundesliga,2023/2024,0
3b2ebed6-0c37-4fb7-aef4-62a03d6244b9,3895292,1. Bundesliga,2023/2024,0
4727fe03-748c-4003-932c-08089fce4903,3895292,1. Bundesliga,2023/2024,0
cc22cb9b-7162-499c-bcbb-ada646e7321e,3895292,1. Bundesliga,2023/2024,0
3cdbe5fe-001b-4f43-9f45-e0f05991454e,3895292,1. Bundesliga,2023/2024,0
7b0a71e0-997f-4128-82fe-bc896f6c3b93,3895292,1. Bundesliga,2023/2024,0
020286f7-259d-4f4e-91a6-e1a361609c4a,3895292,1. Bundesliga,2023/2024,0
0b8212d5-8835-4f2e-84a5-bef98500a363,3895292,1. Bundesliga,2023/2024,0
db21527d-2460-46c2-a63f-1a08b143f752,3895292,1. Bundesliga,2023/2024,0
020d62c6-44da-4187-b187-80ef2d57b0af,3895292,1. Bundesliga,2023/2024,0
c74e5bef-c843-4fc1-a208-4d541a1527d9,3895292,1. Bundesliga,2023/2024,0
c30b8aae-d325-46cd-9027-63daceb5b4c1,3895292,1. Bundesliga,2023/2024,0
5332b262-7816-452d-a1fd-7b48af8459ff,3895292,1. Bundesliga,2023/2024,0
a7a418f1-0d37-4eb5-8eef-90e603714ba9,3895292,1. Bundesliga,2023/2024,0
2fda9d56-0749-4c28-8423-7c45bdab5d5c,3895292,1. Bundesliga,2023/2024,0
c3a4727b-6d86-435c-83f0-477c0db229da,3895292,1. Bundesliga,2023/2024,0
c4a4f260-38de-42ae-858e-dbc9a4f03afb,3895292,1. Bundesliga,2023/2024,0
fc8518e0-5403-4e24-b29d-9c6aa0c4572e,3895333,1. Bundesliga,2023/2024,0
0d2470c8-1544-4fcf-a8b8-a4aa1a6b6371,3895333,1. Bundesliga,2023/2024,1
158520be-290c-420c-a39c-1cb03429d959,3895333,1. Bundesliga,2023/2024,0
528a780c-3ccd-45a7-8bf9-a951a832c07f,3895333,1. Bundesliga,2023/2024,0
a70ba2bf-4bb6-4d06-9398-d18c71d44d25,3895333,1. Bundesliga,2023/2024,1
39aed532-7f13-4179-b0f8-1f78fa5b93ec,3895333,1. Bundesliga,2023/2024,0
77629cca-208c-45e8-87a8-37fc2846ea5c,3895333,1. Bundesliga,2023/2024,0
0eb21787-dd7e-4ef7-a943-8a60f85fbb53,3895333,1. Bundesliga,2023/2024,0
1ea217d8-dbc7-41f5-98f3-799be4c48e97,3895333,1. Bundesliga,2023/2024,0
693cddac-5b0c-469f-8c78-f2add46315b9,3895333,1. Bundesliga,2023/2024,1
731eec99-2ea3-46f6-8f2d-650887aa046a,3895333,1. Bundesliga,2023/2024,0
2ab5fb77-fab8-4dd9-9cbb-3310e3146d6a,3895333,1. Bundesliga,2023/2024,0
7028fc56-e4bc-4fcd-a68a-60abe0bb2421,3895333,1. Bundesliga,2023/2024,0
c50dc871-b61c-40b3-8633-a62456629d9c,3895333,1. Bundesliga,2023/2024,0
4b5d7645-b245-4a03-959e-b39ff6490c36,3895333,1. Bundesliga,2023/2024,0
57c1ff7c-7281-4448-a230-88e7239cf5e2,3895333,1. Bundesliga,2023/2024,0
94bed89f-35c3-4615-a773-c22b57e350f6,3895333,1. Bundesliga,2023/2024,0
81eafc87-3889-4c0c-9de1-086dd0f07ede,3895333,1. Bundesliga,2023/2024,0
2d134930-fab3-4cbf-822c-4e87d0fca66b,3895333,1. Bundesliga,2023/2024,1
ae1137c3-4ad0-4378-9954-cac291e48d39,3895333,1. Bundesliga,2023/2024,0
b307c69b-cea2-4252-b48e-5a87f0ce1fbf,3895333,1. Bundesliga,2023/2024,0
afa25fb0-8ce7-430c-8995-81b9b2ef5dff,3895333,1. Bundesliga,2023/2024,0
fbf83c74-836a-4bda-85ca-5158be7e590f,3895333,1. Bundesliga,2023/2024,0
2a8aeb85-d278-4fc3-a3ab-f9d92e57cdc4,3895340,1. Bundesliga,2023/2024,0
d2360c7b-f93a-43b2-ac0c-67c81e228c60,3895340,1. Bundesliga,2023/2024,0
f965804b-15bf-4b4b-963c-179b80ec14fc,3895340,1. Bundesliga,2023/2024,0
06131845-bb90-4cb5-955f-c8454fa8dc7f,3895340,1. Bundesliga,2023/2024,0
f641856a-9f83-4efa-8642-82ba8958b79e,3895340,1. Bundesliga,2023/2024,0
2e430d3e-2741-4d49-9e80-8963abb4d73f,3895340,1. Bundesliga,2023/2024,0
a255cf1e-f73e-434f-a910-58360bd4aa60,3895340,1. Bundesliga,2023/2024,0
7c2798b0-6986-4566-86ce-0a351c33986c,3895340,1. Bundesliga,2023/2024,1
5bf94991-d33b-4fad-9c75-5acad6f58186,3895340,1. Bundesliga,2023/2024,0
eefe3d33-edae-4a15-ba89-93b9220cf6ad,3895340,1. Bundesliga,2023/2024,0
ce657a2c-9ba5-402a-adfa-181697e21398,3895340,1. Bundesliga,2023/2024,0
0c2d4394-e3af-4962-ab84-10019b18cf0a,3895340,1. Bundesliga,2023/2024,0
1db40d70-c219-4fa8-adb6-4d38f9ac5896,3895340,1. Bundesliga,2023/2024,0
e8090304-80b2-4652-8526-18230ab1e570,3895340,1. Bundesliga,2023/2024,0
1e542229-14f8-47d2-8518-8d9df91bb648,3895340,1. Bundesliga,2023/2024,0
3ec93bf2-b917-41a5-8f35-30cb38030f41,3895340,1. Bundesliga,2023/2024,0
25786fda-271d-4b59-bef6-8f1deac2c6e2,3895340,1. Bundesliga,2023/2024,0
89e309f2-cdfb-4689-9238-6498f89c5eca,3895340,1. Bundesliga,2023/2024,0
565ac75c-7e83-4b34-8a21-a8d666bb01fc,3895340,1. Bundesliga,2023/2024,0
20bba541-c700-43c1-a3f8-7d319a0f1117,3895340,1. Bundesliga,2023/2024,1
8f96e0d2-d438-4876-8dfd-705f90195bb2,3895340,1. Bundesliga,2023/2024,0
a521ce17-5ba0-48bb-9d9d-afd16d56c56d,3895340,1. Bundesliga,2023/2024,0
8ea7b514-e99d-4798-851c-f5d63a9edb28,3895340,1. Bundesliga,2023/2024,0
7bcae1d1-291c-498f-9d59-f8451f440802,3895340,1. Bundesliga,2023/2024,0
059486c5-891d-40fd-9463-4f835874429d,3895340,1. Bundesliga,2023/2024,1
fc692a29-81a6-4eeb-aaa3-d5322a575fd7,3895340,1. Bundesliga,2023/2024,0
82b24884-2601-40a1-a016-15c876f6ddbc,3895340,1. Bundesliga,2023/2024,0
331e552a-bf38-4977-b87c-2bbb1b281c62,3895340,1. Bundesliga,2023/2024,0
ae9a38af-5ca6-4bbc-9a85-34d4e9aa0e89,3895340,1. Bundesliga,2023/2024,1
1d26f4b1-0022-479a-a209-a8b714cd6f1c,3895340,1. Bundesliga,2023/2024,0
972eb987-0c5a-4c1e-92eb-be61658b0ba1,3895348,1. Bundesliga,2023/2024,1
2d471cca-8bdc-4204-aa82-59d0fae5bd21,3895348,1. Bundesliga,2023/2024,0
2196b3ef-b7f7-421d-b71e-8f15b9cd1fa9,3895348,1. Bundesliga,2023/2024,0
18fe5d98-8cd1-4a43-bd34-f5a73f46d7ac,3895348,1. Bundesliga,2023/2024,0
30004327-97f1-4663-b1b5-26e6642c267e,3895348,1. Bundesliga,2023/2024,1
0b9095e8-2d4d-4598-b93a-914c0cf13c0e,3895348,1. Bundesliga,2023/2024,0
1a098688-b1a3-47b6-af2a-eaf9ae0232a8,3895348,1. Bundesliga,2023/2024,0
1a0525aa-6f44-477f-9d03-004323383d18,3895348,1. Bundesliga,2023/2024,0
d9db8479-915f-4b45-91f7-b12293f8f980,3895348,1. Bundesliga,2023/2024,0
a29371aa-73b8-4391-a2b6-5d35039cae0c,3895348,1. Bundesliga,2023/2024,0
4880c409-6ee0-4a5f-93d2-97cb9a00bbcd,3895348,1. Bundesliga,2023/2024,0
d24b2b24-be3c-4bbf-be20-c0574500ead9,3895348,1. Bundesliga,2023/2024,0
2170a298-e3d5-4f41-a2a4-cf97beb1934b,3895348,1. Bundesliga,2023/2024,0
5b55c7d1-27fb-4e89-a593-17b78f2cde49,3895348,1. Bundesliga,2023/2024,0
027ec70a-6216-446a-9ade-ebc83a907f44,3895348,1. Bundesliga,2023/2024,0
0794b5b9-8756-4f0a-9f51-67ef3370f85d,3895348,1. Bundesliga,2023/2024,1
99ea0fdd-96bd-4078-b8a2-c44466e8eea6,3895348,1. Bundesliga,2023/2024,0
8d69492c-d4ff-4d14-97d2-4c00ebad6ada,3895348,1. Bundesliga,2023/2024,0
32a9efdb-5333-4be1-86a7-a03c1bf28c40,3895348,1. Bundesliga,2023/2024,0
4ed55466-f1dc-420a-8e59-5e9c6624113d,3895348,1. Bundesliga,2023/2024,0
24975a3f-1c57-4475-9149-57d99cd2be53,3895348,1. Bundesliga,2023/2024,0
f16d5f02-3eb9-4e19-8816-8bbab748f358,3895348,1. Bundesliga,2023/2024,0
410ea059-c7ab-46f2-b62a-dcebbba012ea,3895348,1. Bundesliga,2023/2024,0
7c130511-2c45-4085-82ba-fd16dd240bc0,3895348,1. Bundesliga,2023/2024,0
a5c5a158-167f-4541-a86f-ec5374736ec8,3895348,1. Bundesliga,2023/2024,0
ac5b5b80-fd68-4ddb-a1fc-57e93db2f9ce,3895348,1. Bundesliga,2023/2024,0
4cb3184a-f70b-4c7c-aad7-e105370c2c3c,3895348,1. Bundesliga,2023/2024,0
d2aee838-eab9-477b-aabd-091a3ef2ce12,3895348,1. Bundesliga,2023/2024,0
b080ad0f-dba1-4cad-a0a5-3a80d004e136,3895348,1. Bundesliga,2023/2024,0
dc8782f0-fbfc-41b6-947c-59fd533c0c65,3895286,1. Bundesliga,2023/2024,0
ddc83fa0-fb65-4d37-8d38-e59b9dfb7d21,3895286,1. Bundesliga,2023/2024,0
44f191cc-5862-4181-b9ce-fa5909f30379,3895286,1. Bundesliga,2023/2024,0
7880f03f-39e3-42d7-8e08-93b528d444f4,3895286,1. Bundesliga,2023/2024,0
c2f395d9-3c92-4154-a54d-66e551eb8171,3895286,1. Bundesliga,2023/2024,0
edc5167c-f354-4b6b-bef7-6bdcdab9edbb,3895286,1. Bundesliga,2023/2024,1
b22a05bb-7bca-4d40-b51c-63dec8015de7,3895286,1. Bundesliga,2023/2024,0
72005dd9-34eb-4c21-88ba-32eb1ac83b7c,3895286,1. Bundesliga,2023/2024,0
ea820bf5-a4f6-4791-9d06-43cb8d82096f,3895286,1. Bundesliga,2023/2024,0
2044ddc0-90d9-48cd-bfcf-e8d225c3e44b,3895286,1. Bundesliga,2023/2024,0
4862a042-0d22-4607-9ad3-6b15790c4b9f,3895286,1. Bundesliga,2023/2024,0
501acb6c-0849-4bed-912e-ab4610b5b579,3895286,1. Bundesliga,2023/2024,0
5907be90-aea6-47af-be13-2a0597a27cde,3895286,1. Bundesliga,2023/2024,0
e00bdae8-f038-4591-abb4-cb5475b59639,3895286,1. Bundesliga,2023/2024,0
55523bd5-457e-45ea-b830-03f6f4283e1c,3895286,1. Bundesliga,2023/2024,0
ffc38f11-baa3-4c0f-a295-9d1ba06218a8,3895286,1. Bundesliga,2023/2024,0
9f87daa3-46c6-4c28-989d-3118a5696f2e,3895286,1. Bundesliga,2023/2024,0
ead90328-cf19-4c93-862e-477bba4ecfeb,3895286,1. Bundesliga,2023/2024,0
b28c5ef8-249c-4de7-9b27-46095fac61e0,3895286,1. Bundesliga,2023/2024,0
45875581-d54b-435c-a4c2-ed98908163de,3895286,1. Bundesliga,2023/2024,0
df52230a-bb32-4471-8d04-4ed9604296ca,3895286,1. Bundesliga,2023/2024,0
802a3444-d774-4df6-9d30-4252646f7c5a,3895286,1. Bundesliga,2023/2024,0
3d54ac87-8383-4cf9-b7f6-17e43e7cf0b6,3895286,1. Bundesliga,2023/2024,0
203fa3c1-0671-4214-a546-d95489164a58,3895286,1. Bundesliga,2023/2024,0
62b6d3db-4b64-44cd-8d42-6c0638df57aa,3895286,1. Bundesliga,2023/2024,0
0c7a857c-a2df-4c95-bac3-532f76c9dd0a,3895286,1. Bundesliga,2023/2024,0
c372969f-941d-48c3-9d22-131aa2540e33,3895286,1. Bundesliga,2023/2024,0
3f0a202d-43cc-421c-a97a-99d463fdfb94,3895286,1. Bundesliga,2023/2024,0
d556aae7-7647-4c27-8aa4-f5ccbd034b09,3895286,1. Bundesliga,2023/2024,0
55fad6f6-64d5-4bac-9d5b-a5e542384626,3895286,1. Bundesliga,2023/2024,0
8cc67067-433f-47e4-a1b0-8e0f4fc89d61,3895286,1. Bundesliga,2023/2024,0
c7644e95-abfb-4c29-af4e-26b62c5bc212,3895286,1. Bundesliga,2023/2024,0
6f5928b5-bad3-4014-98d6-006ba88865ae,3895286,1. Bundesliga,2023/2024,0
1fcd33a5-438c-48ea-9403-94882983b76d,3895286,1. Bundesliga,2023/2024,0
9565503f-ea3e-4924-94d6-4921a4135e28,3895286,1. Bundesliga,2023/2024,0
eabde875-fb9a-4f5e-8c5e-887f3a596247,3895286,1. Bundesliga,2023/2024,0
70c88f35-d9b6-45a9-84b5-983ec4edb695,3895286,1. Bundesliga,2023/2024,1
326beb2b-4f8c-4cab-b607-7a96334c31a9,3895286,1. Bundesliga,2023/2024,0
8934c30c-872b-4f0e-bd44-6b0a16933c9f,3895286,1. Bundesliga,2023/2024,1
e128f2ad-a770-4804-9c04-684fd5dcbdd9,3895220,1. Bundesliga,2023/2024,0
d7cb80a9-1cf1-43d3-b140-a31ac0ff4389,3895220,1. Bundesliga,2023/2024,0
d79d031b-54ec-4e6e-bd2a-83dbd6dd838b,3895220,1. Bundesliga,2023/2024,0
a551a391-de6e-4909-a364-f2016a70e391,3895220,1. Bundesliga,2023/2024,0
4e9aad87-7fb7-4cc3-b26f-43889ed8e08a,3895220,1. Bundesliga,2023/2024,0
7598f02d-2a2b-4a56-b649-2f4d142616ab,3895220,1. Bundesliga,2023/2024,0
ff7dc4c8-6462-4f11-b42e-e07385fa05c8,3895220,1. Bundesliga,2023/2024,0
9940ed51-5d88-42b9-b00f-a10c0e76a6b0,3895220,1. Bundesliga,2023/2024,0
2c1d7ae5-7b3c-49c8-9b24-086c1d623a20,3895220,1. Bundesliga,2023/2024,0
dad539ba-e148-461c-984c-c2c06a3c07ab,3895220,1. Bundesliga,2023/2024,1
cdb3207c-fed7-4f5f-8137-1cca6085c621,3895220,1. Bundesliga,2023/2024,0
ca6a0a11-729a-45f3-91fc-8f6e2f586e55,3895220,1. Bundesliga,2023/2024,0
b928aa67-463b-43f9-8075-c75fb8cc2be9,3895220,1. Bundesliga,2023/2024,0
10f729fd-dcd5-4aa5-858a-79b9332ae499,3895220,1. Bundesliga,2023/2024,0
56656dde-9b48-409f-bf1d-c7ca17d1e4fe,3895220,1. Bundesliga,2023/2024,0
ad5e6c9f-e35e-4405-8ef1-9b749cf1d9a1,3895220,1. Bundesliga,2023/2024,0
c1b344ff-ce62-4433-b2ac-6134b43531a5,3895220,1. Bundesliga,2023/2024,0
1bcb16a6-d77b-4121-bdb7-98169432365c,3895220,1. Bundesliga,2023/2024,0
e3095912-e405-4239-9c9d-dd3e26379003,3895220,1. Bundesliga,2023/2024,1
26c0998d-3be1-4c67-9ab1-7f49516a6640,3895220,1. Bundesliga,2023/2024,0
6bf60a52-7b42-4377-b1b0-64c76dac8130,3895220,1. Bundesliga,2023/2024,0
306af0a0-2adc-41f4-94a0-4550fd1c3fba,3895220,1. Bundesliga,2023/2024,0
8c35f1bd-dabd-482f-96d5-8f656b974641,3895220,1. Bundesliga,2023/2024,0
58dee723-be6c-4a27-b670-2d3d82a565fa,3895220,1. Bundesliga,2023/2024,0
c71f1d13-c57b-4c85-971b-e66b3fa7839d,3895220,1. Bundesliga,2023/2024,0
68e7dd2f-7aab-442d-bf43-1e2d33a917ba,3895220,1. Bundesliga,2023/2024,0
31ebec76-844e-4489-bd55-22ba6baa309e,3895220,1. Bundesliga,2023/2024,0
d3ebd28c-8b24-4ddf-9e11-d86d191e7b19,3895220,1. Bundesliga,2023/2024,0
ed4e6d65-30d2-4439-89af-dc1b81d129dc,3895250,1. Bundesliga,2023/2024,1
9ba2951c-8962-4faa-839c-3fda33f1d8b9,3895250,1. Bundesliga,2023/2024,1
aeb13977-11b7-4b64-8e74-0daac39e6fd3,3895250,1. Bundesliga,2023/2024,0
ff537388-23df-49be-b28d-781b44409cfb,3895250,1. Bundesliga,2023/2024,0
04b61d32-80d8-46ce-b47c-4446dbb5562e,3895250,1. Bundesliga,2023/2024,0
951b8142-5777-429a-8bfb-44f9898ad631,3895250,1. Bundesliga,2023/2024,0
cab4ddbd-eed1-41f1-bb60-249c006cf6f2,3895250,1. Bundesliga,2023/2024,0
ea0b46da-b503-4e90-a637-6431d921bfcc,3895250,1. Bundesliga,2023/2024,0
78ac115a-ad92-4ff8-b2dd-b8f3b46e3c26,3895250,1. Bundesliga,2023/2024,0
c3cb048f-1c09-4a8c-83e1-16d06e8b9e5d,3895250,1. Bundesliga,2023/2024,0
006143bc-cc3a-46de-a01b-97907b45c485,3895250,1. Bundesliga,2023/2024,0
6d54ba6a-93fa-4bc3-9e28-78c9478f1022,3895250,1. Bundesliga,2023/2024,0
f5e42edb-9ef6-419b-b2ed-0e9e467b91e5,3895250,1. Bundesliga,2023/2024,0
8bf82747-9af4-4355-a2fd-0aa926f69c50,3895250,1. Bundesliga,2023/2024,0
3cd44888-2a8a-46ff-a454-73f1a1dae1a1,3895250,1. Bundesliga,2023/2024,0
b5e4dcaf-2007-4435-9c52-8d97f8ad39e4,3895250,1. Bundesliga,2023/2024,0
5f4c33e9-db4a-470c-9da1-43380324cd19,3895250,1. Bundesliga,2023/2024,0
43a0c839-50f2-41d0-bd34-3b9cf00d3133,3895250,1. Bundesliga,2023/2024,0
f0c17567-5981-493b-bafb-add34b3e7a19,3895250,1. Bundesliga,2023/2024,0
d0be8f04-8249-45de-95ab-bd5eded22cd7,3895250,1. Bundesliga,2023/2024,0
4bb31634-1ae8-49cb-832c-079e666e1cc8,3895250,1. Bundesliga,2023/2024,0
548b3344-88bd-44e7-b78b-c569219ef1d0,3895250,1. Bundesliga,2023/2024,0
14341980-96ef-414d-ab4e-7e3165c8ec75,3895250,1. Bundesliga,2023/2024,0
455c1ca8-cd57-49cc-9359-c572f7c6baa6,3895250,1. Bundesliga,2023/2024,0
6316afa5-dea9-4f61-ad10-6b0b79fb079b,3895250,1. Bundesliga,2023/2024,1
c77e6a91-92a0-4ba0-b9e8-a8e6c7a7b2b7,3895250,1. Bundesliga,2023/2024,0
d695e0d2-f207-4f3a-96de-d2ae74a083a1,3895250,1. Bundesliga,2023/2024,0
ab9db13d-55d4-489e-89ad-ef45b47f3453,3895250,1. Bundesliga,2023/2024,0
5eff33ae-c429-4efc-ae23-d57971e46970,3895250,1. Bundesliga,2023/2024,0
1cdfc19c-c86b-4ea5-b172-4f5bf6e4160c,3895266,1. Bundesliga,2023/2024,0
46bc3015-e2de-4dba-8de2-e8b49de20c99,3895266,1. Bundesliga,2023/2024,0
2b5389b6-bead-485d-b352-68a649932b7f,3895266,1. Bundesliga,2023/2024,0
607c9e9d-c0a7-466d-a095-16e6b6b0d836,3895266,1. Bundesliga,2023/2024,0
30a68c88-1868-4824-b557-7f424542b529,3895266,1. Bundesliga,2023/2024,0
832af03d-9760-43f4-8a4d-25008e62d19f,3895266,1. Bundesliga,2023/2024,0
7ae6b656-d1fc-4266-8ba8-0e1335343bab,3895266,1. Bundesliga,2023/2024,1
3c6f9a75-7b63-48be-af13-7c0e75a32931,3895266,1. Bundesliga,2023/2024,0
ec85fe91-d865-4a21-a6a2-f990d1ee9fca,3895266,1. Bundesliga,2023/2024,0
d7fa937d-364f-4e4f-b725-0f06f75c9ea2,3895266,1. Bundesliga,2023/2024,0
f3e8f6e3-a19e-4f90-8c65-e54e3a7ea197,3895266,1. Bundesliga,2023/2024,0
c7c2b7e7-cf02-4e2a-ae68-fb18c9096c97,3895266,1. Bundesliga,2023/2024,0
d0de91a1-0989-4463-b5c5-d5ee5842198b,3895266,1. Bundesliga,2023/2024,0
d1cfd667-0785-4e25-9324-5897223d021c,3895266,1. Bundesliga,2023/2024,0
d8aa12c2-8e00-4951-ad6d-f1863ecb827e,3895266,1. Bundesliga,2023/2024,0
80ed61dc-792c-4432-94c4-17e14d9b6af7,3895266,1. Bundesliga,2023/2024,0
ffe6635e-6109-4aac-8abf-fca3390b33da,3895266,1. Bundesliga,2023/2024,0
d709e83d-ed45-4bed-bfd8-39f6fa227cc1,3895266,1. Bundesliga,2023/2024,0
dd57245d-2c62-438b-8414-f19fa11e2a4c,3895266,1. Bundesliga,2023/2024,0
ebf244a5-cd40-4e8b-ba53-884a0883a56a,3895266,1. Bundesliga,2023/2024,0
8d63447c-9e8d-47a4-a40b-744d0d5d3750,3895266,1. Bundesliga,2023/2024,1
0b7cd6e5-2ab6-46d0-b7d3-4e5b4a43513b,3895275,1. Bundesliga,2023/2024,1
b1f1a7c4-1fe5-4e3b-b707-5225ba587c8a,3895275,1. Bundesliga,2023/2024,0
0f5d09ff-65b7-4861-8b41-4f88c7784d77,3895275,1. Bundesliga,2023/2024,1
8e8c8d3d-4196-4c1a-95a1-edd299cfa7b7,3895275,1. Bundesliga,2023/2024,0
cbed5607-fe18-4c22-8c8c-dd30aebede68,3895275,1. Bundesliga,2023/2024,0
f4f15956-e226-46db-b008-eb710fd15dce,3895275,1. Bundesliga,2023/2024,0
0d0362d8-bc12-426d-9b51-bdd9cab5114e,3895275,1. Bundesliga,2023/2024,0
c9e789ae-b6a0-4661-bc8f-11e18d4cc2bb,3895275,1. Bundesliga,2023/2024,0
902e7a01-074f-4009-b108-0334b666f618,3895275,1. Bundesliga,2023/2024,0
b97b1644-ca73-4677-b0b1-b2c6828d7678,3895275,1. Bundesliga,2023/2024,0
bd1c22a0-5af0-418f-b21c-5b5ff6918fa2,3895275,1. Bundesliga,2023/2024,0
5b4d4b05-f9c1-46a2-bc2d-f8ca2fe92e0e,3895275,1. Bundesliga,2023/2024,0
019e5bc7-ba5c-4df0-82e1-cc75e4afc92f,3895275,1. Bundesliga,2023/2024,1
a215d725-29c9-41c8-917d-cd0cd25dd1e8,3895275,1. Bundesliga,2023/2024,0
1061e36c-f787-4847-9437-32806d995e37,3895275,1. Bundesliga,2023/2024,0
52a7fa2e-d0f8-4c2f-80ab-feb50b4c300a,3895275,1. Bundesliga,2023/2024,0
3f830217-2ce9-405d-8208-11efa25c1dfd,3895275,1. Bundesliga,2023/2024,0
0034dfb1-6265-41df-92a1-bb0ba058776a,3895275,1. Bundesliga,2023/2024,1
8c45168e-b881-4c4e-9bf1-de162b0ffdc9,3895275,1. Bundesliga,2023/2024,0
c49a2fd5-b6e1-4a66-b0bb-030823e2395e,3895275,1. Bundesliga,2023/2024,0
ecfa2911-7030-430a-8768-1be27da2aa6f,3895275,1. Bundesliga,2023/2024,0
b639189a-d3da-4316-ba3a-a408ff911d73,3895275,1. Bundesliga,2023/2024,0
850de483-01af-483f-add7-636d5e0426da,3895275,1. Bundesliga,2023/2024,0
f499cd13-8e67-4816-95bb-8cab52c95030,3895275,1. Bundesliga,2023/2024,1
8504fc44-1916-4c83-8c82-0588d155fa48,3895275,1. Bundesliga,2023/2024,0
ea2f37eb-921a-43a6-aa2b-9c84efe982ed,3895275,1. Bundesliga,2023/2024,0
1c25d248-19bf-4d0d-8809-120a0ff3eb5a,3895275,1. Bundesliga,2023/2024,0
70eff410-4678-4b29-8615-7667ab8a2c20,3895275,1. Bundesliga,2023/2024,0
59f50623-dadd-4dba-91fd-4223f48da99e,3895275,1. Bundesliga,2023/2024,0
2ae4983e-b21b-42e1-989d-90da0f2d6bc7,3895180,1. Bundesliga,2023/2024,0
e873a238-e39c-4e5b-bee7-cbd04d4e5cd7,3895180,1. Bundesliga,2023/2024,1
f84f4848-bb50-451e-bf63-b4586b3975d3,3895180,1. Bundesliga,2023/2024,0
3ae695a8-991a-4f2f-83aa-ea0763b2515b,3895180,1. Bundesliga,2023/2024,0
c83dacc4-a06a-4c16-bff6-e25ee2740b6e,3895180,1. Bundesliga,2023/2024,0
fb48cdac-fe0a-4452-a680-5880ed308a40,3895180,1. Bundesliga,2023/2024,1
fcfab8e6-651c-406f-a51d-d87d1d1804d0,3895180,1. Bundesliga,2023/2024,1
7b4d2a3e-b744-4bf1-9a88-beec60f4365c,3895180,1. Bundesliga,2023/2024,0
